NCTId,0,Active Comparator,Experimental,No Intervention,Other,Placebo Comparator,Sham Comparator
NCT01568879,0,1,1,0,0,0,0
NCT01568892,0,0,1,0,0,0,0
NCT01568905,0,0,1,0,0,0,0
NCT01568918,0,0,1,0,0,1,0
NCT01568944,0,0,1,0,1,0,0
NCT01568957,0,1,1,0,0,0,0
NCT01568996,0,0,1,0,0,0,0
NCT01569022,0,1,1,0,0,0,0
NCT01569061,0,1,0,0,0,0,1
NCT01569191,0,1,0,1,0,0,0
NCT01569243,0,0,1,0,1,0,0
NCT01569269,0,1,1,0,0,0,0
NCT01569295,0,0,1,0,0,1,0
NCT01569373,1,0,0,0,0,0,0
NCT01569438,0,0,1,0,0,1,0
NCT01569451,0,1,1,0,0,0,0
NCT01569464,0,1,0,0,0,1,0
NCT01569490,0,1,1,0,0,0,0
NCT01569529,1,0,0,0,0,0,0
NCT01569542,1,0,0,0,0,0,0
NCT01569555,1,0,0,0,0,0,0
NCT01569594,1,0,0,0,0,0,0
NCT01569607,0,0,1,0,0,0,1
NCT01569620,0,1,0,0,0,0,0
NCT01569633,0,1,0,0,0,1,0
NCT01569646,1,0,0,0,0,0,0
NCT01569659,0,1,1,0,0,0,0
NCT01569672,0,1,0,0,0,1,0
NCT01569737,1,0,0,0,0,0,0
NCT01569750,0,0,1,0,0,0,0
NCT01569763,0,1,1,0,0,0,0
NCT01569776,0,1,1,0,0,0,0
NCT01569789,0,1,0,0,0,1,0
NCT01569802,1,0,0,0,0,0,0
NCT01569841,0,1,1,0,0,0,0
NCT01569854,1,0,0,0,0,0,0
NCT01569867,1,0,0,0,0,0,0
NCT01569932,1,0,0,0,0,0,0
NCT01569971,1,0,0,0,0,0,0
NCT01570023,0,0,1,1,0,0,0
NCT01570036,0,1,1,0,0,0,0
NCT01570153,1,0,0,0,0,0,0
NCT01570192,0,1,1,0,0,0,0
NCT01570283,0,0,1,0,0,0,0
NCT01570309,0,1,0,0,0,1,0
NCT01570348,0,0,1,0,0,0,0
NCT01570387,0,0,1,0,0,0,0
NCT01570413,0,1,1,0,0,0,0
NCT01570426,1,0,0,0,0,0,0
NCT01570491,0,1,0,0,0,1,0
NCT01570543,1,0,0,0,0,0,0
NCT01570595,0,1,1,0,0,0,0
NCT01570634,0,0,1,0,0,0,0
NCT01570647,1,0,0,0,0,0,0
NCT01570686,0,0,1,0,0,0,0
NCT01570751,0,0,1,0,0,0,0
NCT01570790,0,0,1,0,0,0,0
NCT01570816,0,0,1,0,0,0,0
NCT01570842,0,0,0,0,1,0,0
NCT01570855,1,0,0,0,0,0,0
NCT01570868,0,0,1,0,0,0,0
NCT01570894,1,0,0,0,0,0,0
NCT01570907,1,0,0,0,0,0,0
NCT01570959,1,0,0,0,0,0,0
NCT01570972,0,0,0,0,1,0,0
NCT01570998,0,0,1,0,0,0,0
NCT01571011,0,0,1,0,0,0,0
NCT01571024,0,0,1,0,0,0,0
NCT01571037,0,0,0,0,1,0,0
NCT01571128,0,0,1,1,0,0,0
NCT01571167,0,1,0,0,0,1,0
NCT01571232,0,1,0,0,0,0,0
NCT01571245,1,0,0,0,0,0,0
NCT01571258,0,0,1,1,0,0,0
NCT01571271,0,0,1,0,0,0,0
NCT01571284,0,0,1,0,0,0,0
NCT01571297,0,1,0,0,0,1,0
NCT01571362,0,0,1,0,0,1,0
NCT01571388,0,0,1,0,0,0,0
NCT01571414,0,0,1,0,0,0,0
NCT01571427,0,1,0,0,0,1,0
NCT01571440,0,1,0,0,0,1,0
NCT01571492,0,1,1,0,0,0,0
NCT01571596,0,0,1,0,0,0,0
NCT01571674,0,1,1,0,0,0,0
NCT01571700,1,0,0,0,0,0,0
NCT01571713,1,0,0,0,0,0,0
NCT01571752,1,0,0,0,0,0,0
NCT01571778,0,0,1,1,0,0,0
NCT01571817,0,0,1,0,0,0,0
NCT01571830,1,0,0,0,0,0,0
NCT01571843,0,1,1,0,0,1,0
NCT01571934,1,0,0,0,0,0,0
NCT01571960,0,0,1,0,0,1,0
NCT01572012,0,0,1,0,0,0,0
NCT01572142,1,0,0,0,0,0,0
NCT01572168,0,0,1,0,0,0,0
NCT01572207,0,0,1,0,0,0,0
NCT01572220,0,0,0,0,1,0,0
NCT01572246,1,0,0,0,0,0,0
NCT01572298,0,1,1,0,0,0,0
NCT01572389,0,1,1,0,0,0,0
NCT01572428,0,1,0,0,0,0,0
NCT01572441,1,0,0,0,0,0,0
NCT01572480,0,0,1,0,0,0,0
NCT01572493,0,0,1,0,0,0,0
NCT01572506,0,1,0,0,0,0,0
NCT01572532,0,0,1,1,0,0,0
NCT01572636,1,0,0,0,0,0,0
NCT01572649,0,0,1,0,0,1,0
NCT01572662,0,0,1,0,0,0,0
NCT01572701,0,0,1,0,0,0,0
NCT01572714,0,1,0,0,0,0,0
NCT01572727,0,1,1,0,0,0,0
NCT01572766,0,1,0,1,0,0,0
NCT01572792,0,1,1,0,0,1,0
NCT01572844,0,0,1,1,0,0,0
NCT01572909,0,1,0,0,0,1,0
NCT01572922,0,0,0,0,1,0,0
NCT01572948,0,1,0,0,0,1,0
NCT01572974,1,0,0,0,0,0,0
NCT01572987,0,1,0,0,0,0,0
NCT01573026,1,0,0,0,0,0,0
NCT01573052,0,1,1,0,0,0,0
NCT01573065,0,0,1,0,0,0,0
NCT01573195,1,0,0,0,0,0,0
NCT01573273,0,0,1,0,0,1,0
NCT01573312,0,0,1,0,0,0,0
NCT01573338,0,0,1,0,0,0,0
NCT01573351,0,0,1,0,0,0,0
NCT01573390,1,0,0,0,0,0,0
NCT01573429,0,0,0,0,1,0,0
NCT01573442,0,0,1,0,0,1,0
NCT01573468,0,1,1,0,0,0,0
NCT01573494,0,0,1,0,0,0,0
NCT01573533,0,0,1,0,0,0,0
NCT01573546,0,1,1,0,0,0,0
NCT01573559,1,0,0,0,0,0,0
NCT01573572,0,0,1,0,0,0,0
NCT01573598,0,0,1,0,0,1,0
NCT01573611,0,0,1,0,0,1,0
NCT01573624,0,1,1,0,0,0,0
NCT01573702,0,0,0,0,1,0,0
NCT01573728,0,1,1,0,0,0,0
NCT01573754,0,1,1,0,0,0,0
NCT01573767,0,1,0,0,0,1,0
NCT01573780,0,0,1,0,0,0,0
NCT01573793,0,1,0,0,0,0,1
NCT01573806,0,1,0,0,0,1,0
NCT01573871,0,0,1,0,0,0,0
NCT01573884,1,0,0,0,0,0,0
NCT01573949,0,0,1,0,0,0,0
NCT01573962,1,0,0,0,0,0,0
NCT01574027,0,0,1,0,0,1,0
NCT01574053,1,0,0,0,0,0,0
NCT01574079,0,1,1,0,0,0,0
NCT01574118,0,1,1,1,0,0,0
NCT01574131,0,1,0,0,0,1,0
NCT01574144,1,0,0,0,0,0,0
NCT01574157,0,1,0,0,0,1,0
NCT01574183,0,0,1,0,0,1,0
NCT01574222,0,0,1,0,0,0,0
NCT01574248,0,0,1,0,0,1,0
NCT01574274,0,1,0,0,0,0,0
NCT01574287,0,0,1,0,0,0,0
NCT01574300,1,0,0,0,0,0,0
NCT01574326,0,0,1,0,0,1,0
NCT01574378,0,1,1,0,0,0,0
NCT01574404,0,0,1,0,0,0,0
NCT01574443,1,0,0,0,0,0,0
NCT01574495,0,0,1,0,0,0,0
NCT01574560,0,1,0,0,0,0,0
NCT01574573,0,0,1,0,0,0,0
NCT01574599,0,0,1,1,0,0,0
NCT01574612,0,0,1,0,0,0,0
NCT01574638,0,0,1,0,0,0,0
NCT01574664,1,0,0,0,0,0,0
NCT01574677,1,0,0,0,0,0,0
NCT01574690,1,0,0,0,0,0,0
NCT01574703,0,0,1,0,0,0,0
NCT01574716,0,1,1,0,0,0,0
NCT01574781,1,0,0,0,0,0,0
NCT01574807,0,0,1,0,0,0,0
NCT01574937,0,0,1,0,0,0,0
NCT01574950,1,0,0,0,0,0,0
NCT01574989,0,0,1,0,0,0,1
NCT01575002,0,0,1,0,0,0,1
NCT01575028,0,1,1,0,0,0,0
NCT01575054,0,0,1,0,1,0,0
NCT01575080,0,0,1,0,0,0,0
NCT01575093,1,0,0,0,0,0,0
NCT01575106,0,0,1,0,0,0,0
NCT01575119,0,1,1,0,0,0,0
NCT01575145,0,1,1,0,0,0,0
NCT01575171,1,0,0,0,0,0,0
NCT01575210,1,0,0,0,0,0,0
NCT01575275,0,0,1,0,0,0,0
NCT01575288,0,0,1,0,0,1,0
NCT01575366,0,0,1,0,0,0,0
NCT01575405,0,1,1,0,0,0,0
NCT01575418,0,1,1,0,0,0,0
NCT01575444,1,0,0,0,0,0,0
NCT01575457,0,0,1,0,1,0,0
NCT01575470,0,0,1,0,0,0,0
NCT01575522,0,0,1,0,0,0,0
NCT01575548,0,0,1,0,0,1,0
NCT01575561,0,0,1,0,0,0,0
NCT01575587,0,0,1,0,0,0,0
NCT01575717,0,0,1,1,0,0,0
NCT01575756,0,0,1,0,0,0,0
NCT01575834,0,0,1,0,0,1,0
NCT01575847,1,0,0,0,0,0,0
NCT01575860,0,0,1,0,0,0,0
NCT01575873,0,0,1,0,0,0,0
NCT01575886,0,0,1,1,0,0,0
NCT01575925,0,0,1,0,0,0,0
NCT01575938,0,1,1,1,0,0,0
NCT01575951,0,0,1,0,0,0,0
NCT01575964,1,0,0,0,0,0,0
NCT01575990,0,0,1,0,0,1,0
NCT01576003,0,0,1,1,0,1,0
NCT01576016,0,1,0,0,0,1,0
NCT01576042,0,0,0,0,1,0,0
NCT01576055,0,1,1,0,0,0,0
NCT01576120,0,0,1,0,0,0,0
NCT01576133,0,1,1,0,0,0,0
NCT01576172,0,1,1,0,0,0,0
NCT01576185,1,0,0,0,0,0,0
NCT01576276,0,0,1,0,0,0,0
NCT01576302,0,1,1,0,0,0,0
NCT01576328,0,0,1,0,0,0,0
NCT01576393,0,1,1,0,0,1,0
NCT01576406,0,0,1,0,0,0,0
NCT01576471,0,0,1,0,0,1,0
NCT01576484,0,0,1,0,0,1,0
NCT01576510,0,0,1,1,0,0,0
NCT01576523,0,0,1,0,0,0,0
NCT01576536,1,0,0,0,0,0,0
NCT01576549,0,0,1,0,0,0,0
NCT01576562,1,0,0,0,0,0,0
NCT01576575,0,0,1,0,0,0,0
NCT01576601,1,0,0,0,0,0,0
NCT01576614,1,0,0,0,0,0,0
NCT01576640,0,0,0,0,1,0,0
NCT01576666,0,0,1,0,0,0,0
NCT01576692,0,0,1,0,0,0,0
NCT01576718,0,1,1,0,0,1,0
NCT01576757,1,0,0,0,0,0,0
NCT01576770,0,1,1,0,0,0,0
NCT01576783,0,0,1,0,0,1,0
NCT01576822,0,1,0,0,0,0,0
NCT01576835,1,0,0,0,0,0,0
NCT01576874,0,0,1,0,0,1,0
NCT01576939,0,0,1,0,0,0,0
NCT01576965,0,0,1,1,0,0,0
NCT01577030,0,1,1,0,0,0,0
NCT01577173,0,1,1,0,0,0,0
NCT01577251,1,0,0,0,0,0,0
NCT01577329,0,0,1,1,0,0,0
NCT01577355,0,0,1,0,0,0,0
NCT01577381,0,0,1,0,0,1,0
NCT01577420,0,0,1,1,0,1,0
NCT01577433,1,0,0,0,0,0,0
NCT01577459,0,0,1,0,0,1,0
NCT01577550,0,0,1,0,0,1,0
NCT01577602,0,0,1,1,0,0,0
NCT01577615,0,0,1,1,0,0,0
NCT01577628,0,0,0,1,1,0,0
NCT01577693,0,0,1,0,1,0,0
NCT01577706,0,1,0,0,0,1,0
NCT01577745,0,0,1,0,0,0,0
NCT01577758,0,0,1,0,0,0,0
NCT01577797,0,0,1,0,0,1,0
NCT01577810,1,0,0,0,0,0,0
NCT01577823,0,1,0,1,0,0,0
NCT01577966,0,0,1,0,0,0,0
NCT01577979,0,0,1,1,0,0,0
NCT01578018,0,0,0,0,1,0,0
NCT01578031,0,1,0,0,1,0,0
NCT01578044,0,0,1,0,0,1,0
NCT01578083,1,0,0,0,0,0,0
NCT01578096,0,0,1,1,0,0,0
NCT01578109,0,0,1,0,0,0,0
NCT01578148,0,1,1,0,0,0,0
NCT01578187,0,0,1,0,0,0,0
NCT01578239,0,1,1,0,0,0,0
NCT01578278,0,0,1,0,0,1,0
NCT01578291,0,1,0,1,0,0,0
NCT01578317,0,0,1,0,0,0,0
NCT01578473,0,1,0,0,0,0,0
NCT01578486,0,0,1,0,0,0,0
NCT01578499,0,1,1,0,0,0,0
NCT01578512,0,1,1,0,0,0,0
NCT01578551,0,1,1,0,0,0,0
NCT01578564,0,0,1,0,0,0,0
NCT01578577,0,0,1,1,0,0,0
NCT01578629,0,1,0,0,0,0,0
NCT01578655,0,1,1,0,0,0,0
NCT01578707,0,1,1,0,0,0,0
NCT01578720,0,0,0,0,1,0,0
NCT01578759,0,0,1,1,0,0,0
NCT01578772,0,0,1,0,0,0,0
NCT01578785,0,0,1,0,0,1,0
NCT01578798,1,0,0,0,0,0,0
NCT01578889,0,0,1,0,0,1,0
NCT01578915,1,0,0,0,0,0,0
NCT01578941,0,1,0,0,0,1,0
NCT01578954,0,0,1,0,0,0,0
NCT01578967,0,0,0,0,1,0,0
NCT01578980,0,0,1,0,0,0,0
NCT01578993,1,0,0,0,0,0,0
NCT01579084,0,0,1,0,1,1,0
NCT01579123,0,1,0,0,0,0,0
NCT01579136,0,0,1,1,0,0,0
NCT01579149,0,0,1,0,0,1,0
NCT01579162,0,0,1,0,0,0,0
NCT01579175,0,0,1,1,0,0,0
NCT01579227,1,0,0,0,0,0,0
NCT01579240,0,0,1,0,0,0,0
NCT01579266,1,0,0,0,0,0,0
NCT01579279,0,1,1,0,0,1,0
NCT01579292,0,1,1,0,0,0,0
NCT01579318,0,0,1,0,0,0,0
NCT01579370,0,1,1,0,0,0,0
NCT01579422,0,0,1,0,0,0,0
NCT01579487,1,0,0,0,0,0,0
NCT01579513,0,1,0,0,0,1,0
NCT01579526,0,1,1,0,0,0,0
NCT01579552,0,1,1,0,0,0,0
NCT01579565,0,0,1,0,0,1,0
NCT01579617,0,0,1,0,1,0,0
NCT01579643,0,1,1,0,0,0,0
NCT01579669,0,0,1,0,0,0,0
NCT01579682,0,0,1,0,0,0,0
NCT01579695,1,0,0,0,0,0,0
NCT01579747,0,1,0,0,0,1,0
NCT01579760,0,0,1,0,0,0,0
NCT01579773,1,0,0,0,0,0,0
NCT01579812,0,0,1,0,0,0,0
NCT01579916,0,0,1,0,0,1,0
NCT01579929,0,0,1,0,0,0,0
NCT01579942,1,0,0,0,0,0,0
NCT01579994,0,0,1,0,0,0,0
NCT01580241,1,0,0,0,0,0,0
NCT01580267,1,0,0,0,0,0,0
NCT01580280,0,1,1,0,0,0,0
NCT01580293,0,0,1,0,0,0,0
NCT01580332,1,0,0,0,0,0,0
NCT01580384,1,0,0,0,0,0,0
NCT01580397,0,0,1,0,0,0,0
NCT01580410,0,0,1,0,0,0,0
NCT01580423,0,0,1,0,0,1,0
NCT01580501,1,0,0,0,0,0,0
NCT01580540,1,0,0,0,0,0,0
NCT01580618,0,1,0,0,0,1,0
NCT01580631,1,0,0,0,0,0,0
NCT01580683,0,0,1,0,0,1,0
NCT01580696,0,1,1,0,0,0,0
NCT01580709,0,1,0,0,0,0,0
NCT01580761,0,0,1,1,0,0,0
NCT01580800,1,0,0,0,0,0,0
NCT01580813,0,0,1,0,0,1,0
NCT01580917,1,0,0,0,0,0,0
NCT01580930,0,0,1,1,0,0,0
NCT01580969,0,0,1,0,0,0,0
NCT01580982,1,0,0,0,0,0,0
NCT01580995,0,0,1,0,0,1,0
NCT01581008,0,1,1,0,0,0,0
NCT01581021,0,1,0,0,0,0,0
NCT01581086,1,0,0,0,0,0,0
NCT01581125,0,0,1,0,0,0,0
NCT01581138,0,0,1,0,0,0,0
NCT01581151,0,1,1,0,0,0,0
NCT01581164,1,0,0,0,0,0,0
NCT01581177,0,1,1,0,0,1,0
NCT01581190,0,0,1,0,0,0,0
NCT01581203,0,0,1,0,0,0,0
NCT01581281,0,1,0,0,0,1,0
NCT01581307,0,0,1,0,0,0,0
NCT01581385,1,0,0,0,0,0,0
NCT01581411,0,0,1,0,0,0,0
NCT01581424,1,0,0,0,0,0,0
NCT01581437,0,0,0,0,1,0,0
NCT01581463,0,1,0,0,0,0,0
NCT01581541,0,0,1,0,0,0,0
NCT01581554,1,0,0,0,0,0,0
NCT01581580,0,0,0,0,1,0,0
NCT01581593,0,0,1,0,0,0,0
NCT01581619,0,0,1,0,0,0,0
NCT01581632,0,0,0,0,1,0,0
NCT01581645,0,0,1,0,0,0,0
NCT01581671,1,0,0,0,0,0,0
NCT01581736,0,0,1,0,0,0,0
NCT01581749,0,0,0,0,1,0,0
NCT01581866,0,0,1,0,0,0,0
NCT01581879,0,0,1,0,0,0,0
NCT01581905,0,1,0,0,0,0,0
NCT01581970,0,0,1,0,0,0,0
NCT01581983,0,0,1,0,0,0,0
NCT01581996,0,0,1,0,0,0,0
NCT01582009,0,0,1,0,0,0,0
NCT01582061,0,0,1,0,0,0,0
NCT01582074,1,0,0,0,0,0,0
NCT01582087,1,0,0,0,0,0,0
NCT01582100,0,0,1,0,0,0,0
NCT01582113,0,0,1,0,0,1,0
NCT01582139,0,0,1,1,0,0,0
NCT01582152,0,0,1,0,0,0,0
NCT01582191,0,0,1,0,0,0,0
NCT01582204,0,0,1,0,0,0,0
NCT01582217,1,0,0,0,0,0,0
NCT01582269,0,1,1,0,0,0,0
NCT01582282,0,1,0,0,0,1,0
NCT01582295,0,0,1,0,0,0,0
NCT01582386,1,0,0,0,0,0,0
NCT01582399,0,0,1,0,0,0,0
NCT01582412,0,0,1,0,0,0,0
NCT01582425,0,0,1,0,0,0,0
NCT01582451,0,1,1,0,0,0,0
NCT01582464,1,0,0,0,0,0,0
NCT01582477,0,1,1,0,0,0,0
NCT01582490,0,1,1,0,0,0,0
NCT01582503,0,0,1,0,0,1,0
NCT01582529,1,0,0,0,0,0,0
NCT01582568,1,0,0,0,0,0,0
NCT01582581,0,1,0,0,0,0,1
NCT01582672,0,1,1,0,0,0,0
NCT01582685,0,0,1,1,0,0,0
NCT01582711,0,1,1,0,0,0,0
NCT01582763,1,0,0,0,0,0,0
NCT01582789,0,1,0,0,0,0,0
NCT01582802,1,0,0,0,0,0,0
NCT01582841,0,0,1,1,0,0,0
NCT01582880,0,0,1,0,0,0,0
NCT01582932,0,0,1,0,0,0,0
NCT01582945,0,0,1,0,0,0,0
NCT01582958,0,0,1,1,0,1,0
NCT01582971,0,0,1,1,0,0,0
NCT01582984,0,1,1,0,0,0,0
NCT01583036,0,0,1,0,0,0,0
NCT01583101,0,1,1,0,0,0,0
NCT01583127,0,0,1,1,0,0,0
NCT01583140,0,1,1,0,0,0,0
NCT01583166,0,1,0,0,0,1,0
NCT01583179,0,0,1,1,0,0,0
NCT01583205,0,0,1,0,0,0,0
NCT01583218,0,1,1,0,0,0,0
NCT01583231,0,0,1,1,0,0,0
NCT01583283,0,0,1,0,0,0,0
NCT01583296,0,1,1,0,0,0,0
NCT01583374,0,0,1,0,0,1,0
NCT01583400,0,1,1,0,0,0,0
NCT01583413,0,0,1,0,0,0,0
NCT01583465,0,1,1,0,0,0,0
NCT01583478,0,1,0,0,0,0,0
NCT01583517,0,1,0,0,0,0,1
NCT01583530,0,1,1,0,0,0,0
NCT01583543,0,0,1,0,0,0,0
NCT01583556,1,0,0,0,0,0,0
NCT01583569,1,0,0,0,0,0,0
NCT01583595,1,0,0,0,0,0,0
NCT01583621,0,0,1,1,0,0,0
NCT01583634,1,0,0,0,0,0,0
NCT01583673,0,1,1,0,0,0,0
NCT01583686,0,0,1,0,0,0,0
NCT01583725,0,0,1,0,0,0,0
NCT01583829,0,1,1,0,0,0,0
NCT01583842,0,0,1,0,0,0,0
NCT01583868,0,1,1,0,0,0,0
NCT01583894,1,0,0,0,0,0,0
NCT01583946,1,0,0,0,0,0,0
NCT01583985,0,1,0,0,0,0,0
NCT01583998,0,1,0,1,0,0,0
NCT01584024,0,1,0,0,0,0,1
NCT01584037,1,0,0,0,0,0,0
NCT01584076,0,0,1,0,0,0,0
NCT01584102,0,1,1,0,0,0,0
NCT01584128,1,0,0,0,0,0,0
NCT01584284,1,0,0,0,0,0,0
NCT01584440,0,0,1,0,0,1,0
NCT01584466,0,0,1,0,0,0,0
NCT01584479,1,0,0,0,0,0,0
NCT01584518,0,1,0,0,0,0,0
NCT01584531,0,0,1,0,0,0,0
NCT01584557,0,1,0,0,0,1,0
NCT01584596,0,1,1,0,0,0,0
NCT01584609,0,1,1,0,0,0,0
NCT01584622,1,0,0,0,0,0,0
NCT01584635,0,0,1,0,0,0,0
NCT01584648,0,1,1,0,0,0,0
NCT01584882,0,0,1,1,0,0,0
NCT01584895,0,0,1,1,0,0,0
NCT01585012,0,0,1,0,0,0,0
NCT01585038,0,1,0,0,0,0,0
NCT01585103,0,0,1,0,0,0,0
NCT01585129,0,0,1,0,0,1,0
NCT01585168,0,0,1,0,0,1,0
NCT01585181,0,0,1,0,0,1,0
NCT01585194,0,0,1,0,0,0,0
NCT01585207,0,0,1,0,0,0,0
NCT01585246,0,1,0,0,1,1,0
NCT01585311,1,0,0,0,0,0,0
NCT01585350,0,0,1,0,0,0,0
NCT01585402,0,0,1,0,0,0,0
NCT01585415,0,0,1,0,0,0,0
NCT01585428,0,0,1,0,0,0,0
NCT01585441,0,0,1,0,0,1,0
NCT01585467,1,0,0,0,0,0,0
NCT01585480,0,0,1,1,0,0,0
NCT01585571,1,0,0,0,0,0,0
NCT01585597,0,0,1,0,0,0,0
NCT01585610,0,1,1,0,0,0,0
NCT01585623,0,0,1,0,0,0,0
NCT01585636,0,0,1,0,0,0,0
NCT01585675,1,0,0,0,0,0,0
NCT01585688,0,0,1,0,0,0,0
NCT01585766,0,0,1,0,0,1,0
NCT01585779,1,0,0,0,0,0,0
NCT01585805,0,1,1,0,0,0,0
NCT01585831,0,0,1,0,0,1,0
NCT01585844,1,0,0,0,0,0,0
NCT01585896,0,0,1,0,0,0,0
NCT01585961,1,0,0,0,0,0,0
NCT01585987,0,0,1,0,1,0,0
NCT01586000,0,0,1,0,0,0,0
NCT01586026,1,0,0,0,0,0,0
NCT01586039,0,1,1,0,0,0,0
NCT01586065,0,0,1,0,1,0,0
NCT01586104,0,0,1,0,0,0,0
NCT01586156,0,1,0,0,0,1,0
NCT01586182,0,0,1,0,0,0,0
NCT01586195,0,0,1,0,0,0,0
NCT01586221,0,0,0,0,1,0,0
NCT01586234,0,1,1,0,0,0,0
NCT01586260,0,0,1,0,0,0,0
NCT01586286,0,1,0,0,0,1,0
NCT01586403,0,0,1,0,0,0,0
NCT01586416,0,0,1,0,0,0,0
NCT01586455,0,0,1,0,0,0,0
NCT01586533,0,1,1,0,0,0,0
NCT01586546,0,0,1,0,1,0,0
NCT01586676,0,1,1,0,0,0,0
NCT01586689,0,0,1,0,0,0,0
NCT01586767,0,1,0,0,0,0,0
NCT01586806,0,1,0,0,0,1,0
NCT01586819,0,1,0,0,0,0,0
NCT01586832,1,0,0,0,0,0,0
NCT01586858,1,0,0,0,0,0,0
NCT01586871,1,0,0,0,0,0,0
NCT01586884,0,0,1,0,0,0,0
NCT01586897,0,1,1,0,0,0,0
NCT01586910,0,1,1,0,0,0,0
NCT01586949,0,0,1,1,0,0,0
NCT01586975,0,1,0,0,0,0,0
NCT01586988,0,0,1,1,0,0,0
NCT01587001,0,1,0,0,0,1,0
NCT01587014,1,0,0,0,0,0,0
NCT01587027,0,1,0,0,0,0,0
NCT01587040,0,0,1,0,0,0,0
NCT01587079,0,1,1,0,0,0,0
NCT01587092,0,1,0,0,0,1,0
NCT01587105,0,0,1,1,0,0,0
NCT01587118,0,0,1,0,0,0,0
NCT01587144,0,1,0,0,0,1,0
NCT01587183,0,1,1,0,1,0,0
NCT01587196,0,0,1,0,0,0,0
NCT01587209,1,0,0,0,0,0,0
NCT01587261,0,0,1,0,0,1,0
NCT01587274,0,1,0,0,0,0,0
NCT01587300,1,0,0,0,0,0,0
NCT01587313,0,1,1,0,0,0,0
NCT01587352,0,0,1,0,0,0,0
NCT01587365,0,0,1,0,0,0,0
NCT01587469,1,0,0,0,0,0,0
NCT01587495,0,0,1,0,0,0,0
NCT01587573,1,0,0,0,0,0,0
NCT01587638,1,0,0,0,0,0,0
NCT01587651,0,1,1,0,0,0,0
NCT01587690,1,0,0,0,0,0,0
NCT01587703,0,0,1,0,0,0,0
NCT01587781,1,0,0,0,0,0,0
NCT01587820,0,1,1,0,0,0,0
NCT01587898,0,0,1,0,0,0,0
NCT01587911,0,1,0,0,0,1,0
NCT01587924,0,1,1,0,0,0,0
NCT01587950,0,0,1,0,0,1,0
NCT01587963,0,1,0,0,0,1,0
NCT01588002,0,1,1,0,0,0,0
NCT01588015,0,1,1,0,0,0,0
NCT01588041,1,0,0,0,0,0,0
NCT01588054,1,0,0,0,0,0,0
NCT01588067,1,0,0,0,0,0,0
NCT01588158,0,1,0,0,0,0,0
NCT01588197,0,0,1,0,0,0,0
NCT01588236,0,0,1,0,0,1,0
NCT01588249,0,0,1,0,0,1,0
NCT01588314,0,1,0,0,0,1,0
NCT01588340,0,1,0,0,0,0,0
NCT01588379,0,1,1,0,0,0,0
NCT01588392,0,1,1,0,0,0,0
NCT01588405,0,0,1,0,0,0,0
NCT01588418,0,0,1,0,0,0,0
NCT01588431,0,0,1,0,0,0,0
NCT01588444,0,0,1,0,0,0,0
NCT01588457,0,1,0,0,0,0,0
NCT01588496,0,0,1,0,0,1,0
NCT01588509,0,0,1,0,0,0,0
NCT01588522,0,0,1,0,0,0,0
NCT01588535,0,1,0,0,0,1,0
NCT01588561,0,1,0,0,0,1,0
NCT01588665,1,0,0,0,0,0,0
NCT01588678,0,0,1,0,0,0,0
NCT01588691,0,1,0,0,0,1,0
NCT01588717,0,0,1,0,0,0,0
NCT01588730,0,1,1,0,0,0,0
NCT01588821,0,0,1,0,0,0,0
NCT01588834,1,0,0,0,0,0,0
NCT01588938,1,0,0,0,0,0,0
NCT01588951,0,0,1,0,0,0,0
NCT01589042,1,0,0,0,0,0,0
NCT01589055,0,1,0,0,0,0,0
NCT01589068,0,1,0,0,0,0,0
NCT01589081,0,1,0,0,0,0,0
NCT01589094,0,0,1,0,0,0,0
NCT01589107,0,0,1,1,0,0,0
NCT01589120,0,0,1,1,0,0,0
NCT01589172,1,0,0,0,0,0,0
NCT01589185,0,0,1,0,0,0,0
NCT01589198,1,0,0,0,0,0,0
NCT01589237,0,0,1,0,0,0,0
NCT01589263,0,1,0,0,0,0,0
NCT01589302,0,0,1,0,0,0,0
NCT01589315,0,0,1,0,0,0,0
NCT01589341,1,0,0,0,0,0,0
NCT01589419,0,0,1,0,0,0,0
NCT01589523,0,0,1,0,0,0,0
NCT01589601,0,1,0,1,0,0,0
NCT01589640,1,0,0,0,0,0,0
NCT01589666,0,0,1,0,0,0,0
NCT01589679,0,0,1,0,1,0,0
NCT01589692,0,1,1,0,0,0,0
NCT01589718,0,0,1,0,0,0,1
NCT01589770,0,0,0,0,1,0,0
NCT01589796,0,1,0,0,0,0,0
NCT01589822,0,0,1,1,0,0,0
NCT01589926,0,0,1,0,0,0,1
NCT01589939,1,0,0,0,0,0,0
NCT01589978,0,0,1,0,0,0,0
NCT01590004,1,0,0,0,0,0,0
NCT01590069,0,0,1,0,0,0,0
NCT01590082,0,0,1,0,0,0,0
NCT01590147,0,1,1,0,0,0,0
NCT01590238,0,0,1,0,0,0,0
NCT01590251,0,1,1,0,0,0,0
NCT01590264,0,0,0,0,1,0,0
NCT01590277,0,0,1,0,0,0,0
NCT01590290,0,1,0,1,0,0,0
NCT01590329,0,0,1,0,0,0,0
NCT01590394,0,0,1,0,0,0,0
NCT01590433,0,0,1,0,0,1,0
NCT01590446,0,1,0,0,0,1,0
NCT01590459,0,0,1,0,0,1,0
NCT01590472,1,0,0,0,0,0,0
NCT01590550,1,0,0,0,0,0,0
